"","Months","Total_death"
"45585","Aug","7"
"45586","Aug","6"
"45587","Aug","9"
"45588","Aug","7"
"45589","Aug","5"
"45590","Aug","6"
"45591","Aug","4"
"45592","Aug","6"
"45593","Aug","5"
"45594","Aug","8"
"45595","Aug","9"
"45596","Aug","7"
"45597","Aug","9"
"45598","Aug","8"
"45599","Aug","5"
"45600","Aug","7"
"45601","Aug","8"
"45602","Aug","10"
"45603","Aug","5"
"45604","Aug","8"
"45605","Aug","7"
"45606","Aug","6"
"45607","Sep","9"
"45608","Sep","7"
"45609","Sep","12"
"45610","Sep","11"
"45611","Sep","10"
"45612","Sep","13"
"45613","Sep","12"
"45614","Sep","10"
"45615","Sep","13"
"45616","Sep","12"
"45617","Sep","11"
"45618","Sep","13"
"45619","Sep","11"
"45620","Sep","14"
"45621","Sep","10"
"45622","Sep","13"
"45623","Sep","13"
"45624","Sep","14"
"45625","Sep","16"
"45626","Sep","19"
"45627","Sep","22"
"45628","Sep","24"
"45629","Sep","27"
"45630","Sep","31"
"45631","Sep","36"
"45632","Sep","39"
"45633","Sep","38"
"45634","Sep","37"
"45635","Sep","39"
"45636","Sep","31"
"45637","Oct","37"
"45638","Oct","36"
"45639","Oct","32"
"45640","Oct","37"
"45641","Oct","33"
"45642","Oct","39"
"45643","Oct","37"
"45644","Oct","39"
"45645","Oct","35"
"45646","Oct","39"
"45647","Oct","37"
"45648","Oct","31"
"45649","Oct","39"
"45650","Oct","41"
"45651","Oct","40"
"45652","Oct","38"
"45653","Oct","42"
"45654","Oct","44"
"45655","Oct","45"
"45656","Oct","43"
"45657","Oct","47"
"45658","Oct","46"
"45659","Oct","44"
"45660","Oct","47"
"45661","Oct","43"
"45662","Oct","48"
"45663","Oct","42"
"45664","Oct","53"
"45665","Oct","55"
"45666","Oct","52"
"45667","Oct","57"
"45668","Nov","59"
"45669","Nov","60"
"45670","Nov","58"
"45671","Nov","63"
"45672","Nov","57"
"45673","Nov","60"
"45674","Nov","62"
"45675","Nov","65"
"45676","Nov","54"
"45677","Nov","56"
"45678","Nov","63"
"45679","Nov","60"
"45680","Nov","57"
"45681","Nov","69"
"45682","Nov","64"
"45683","Nov","68"
"45684","Nov","69"
"45685","Nov","71"
"45686","Nov","73"
"45687","Nov","31"
"45688","Nov","61"
"45689","Nov","61"
"45690","Nov","58"
"45691","Nov","61"
"45692","Nov","57"
"45693","Nov","63"
"45694","Nov","65"
"45695","Nov","68"
"45696","Nov","42"
"45697","Nov","65"
"45698","Dec","62"
"45699","Dec","63"
"45700","Dec","57"
"45701","Dec","49"
"45702","Dec","39"
"45703","Dec","45"
"45704","Dec","43"
"45705","Dec","51"
"45706","Dec","56"
"45707","Dec","42"
"45708","Dec","47"
"45709","Dec","49"
"45710","Dec","45"
"45711","Dec","44"
"45712","Dec","51"
"45713","Dec","48"
"45714","Dec","31"
"45715","Dec","43"
"45716","Dec","38"
"45717","Dec","46"
"45718","Dec","49"
"45719","Dec","47"
"45720","Dec","43"
"45721","Dec","10"
"45722","Dec","36"
"45723","Dec","25"
"45724","Dec","37"
"45725","Dec","31"
"45726","Dec","28"
"45727","Dec","28"
"45728","Dec","32"
"45729","Jan","25"
"45730","Jan","16"
"45731","Jan","29"
"45732","Jan","20"
"45733","Jan","19"
"45734","Jan","27"
"45735","Jan","19"
"45736","Jan","27"
"45737","Jan","29"
"45738","Jan","26"
"45739","Jan","31"
"45740","Jan","19"
"45741","Jan","28"
"45742","Jan","21"
"45743","Jan","34"
"45744","Jan","26"
"45745","Jan","25"
"45746","Jan","31"
"45747","Jan","26"
"45748","Jan","33"
"45749","Jan","22"
"45750","Jan","29"
"45751","Jan","41"
"45752","Jan","38"
"45753","Jan","28"
"45754","Jan","35"
"45755","Jan","29"
"45756","Jan","36"
"45757","Jan","26"
"45758","Jan","44"
"45759","Jan","38"
"45760","Feb","31"
"45761","Feb","48"
"45762","Feb","52"
"45763","Feb","45"
"45764","Feb","39"
"45765","Feb","58"
"45766","Feb","59"
"45767","Feb","57"
"45768","Feb","60"
"45769","Feb","57"
"45770","Feb","62"
"45771","Feb","61"
"45772","Feb","59"
"45773","Feb","57"
"45774","Feb","60"
"45775","Feb","56"
"45776","Feb","54"
"45777","Feb","61"
"45778","Feb","52"
"45779","Feb","62"
"45780","Feb","58"
"45781","Feb","54"
"45782","Feb","51"
"45783","Feb","32"
"45784","Feb","38"
"45785","Feb","30"
"45786","Feb","35"
"45787","Feb","48"
"45788","Mar","34"
"45789","Mar","36"
"45790","Mar","22"
"45791","Mar","17"
"45792","Mar","13"
"45793","Mar","10"
"45794","Mar","25"
"45795","Mar","25"
"45796","Mar","22"
"45797","Mar","13"
"45798","Mar","12"
"45799","Mar","8"
"45800","Mar","84"
"45801","Mar","56"
"45802","Apr","56"
"45803","Apr","49"
"45804","Apr","42"
"45805","Apr","42"
"45806","Apr","35"
"45807","May","28"
"45808","May","21"
"45809","May","14"
"45810","May","14"
"45811","Jun","1"
"45812","Jun","1"
"45813","Jun","2"
"45814","Jun","1"
"45815","Jul","1"
"45816","Jul","1"
"45817","Jul","25"
"45818","Jul","15"
"45819","Jul","10"
"45820","Aug","6"
"45821","Aug","5"
"45822","Aug","5"
"45823","Aug","3"
"45824","Sep","2"
"45825","Sep","0"
"45826","Sep","1"
"45827","Sep","0"
"45828","Oct","0"
"45829","Oct","0"
"45830","Oct","1"
"45831","Oct","0"
"45832","Oct","0"
"45833","Nov","0"
"45834","Nov","0"
"45835","Nov","0"
"45836","Nov","0"
"45837","Dec","1"
"45838","Dec","1"
"45839","Dec","1"
"45840","Dec","1"
"45841","Dec","0"
"45842","Jan","1"
"45843","Jan","2"
"45844","Jan","0"
"45845","Jan","1"
"45846","Feb","1"
"45847","Feb","2"
"45848","Feb","1"
"45849","Feb","2"
"45850","Mar","3"
"45851","Mar","2"
"45852","Mar","2"
"45853","Mar","2"
"45854","Apr","2"
"45855","Apr","1"
"45856","Apr","2"
"45857","Apr","2"
"45858","Apr","2"
"45859","Mar","0"
"45860","Mar","0"
"45861","Mar","0"
"45862","Mar","0"
"45863","Mar","0"
"45864","Mar","0"
"45865","Mar","0"
"45866","Apr","0"
"45867","Apr","1"
"45868","Apr","0"
"45869","Apr","1"
"45870","Apr","0"
"45871","Apr","0"
"45872","Apr","1"
"45873","Apr","1"
"45874","Apr","0"
"45875","Apr","1"
"45876","Apr","0"
"45877","Apr","0"
"45878","Apr","0"
"45879","Apr","0"
"45880","Apr","0"
"45881","Apr","0"
"45882","Apr","1"
"45883","Apr","0"
"45884","Apr","0"
"45885","Apr","0"
"45886","Apr","0"
"45887","Apr","0"
"45888","Apr","1"
"45889","Apr","0"
"45890","Apr","0"
"45891","Apr","0"
"45892","Apr","0"
"45893","Apr","0"
"45894","Apr","1"
"45895","May","0"
"45896","May","1"
"45897","May","0"
"45898","May","1"
"45899","May","1"
"45900","May","1"
"45901","May","1"
"45902","May","1"
"45903","May","0"
"45904","May","1"
"45905","May","1"
"45906","May","0"
"45907","May","1"
"45908","May","2"
"45909","May","0"
"45910","May","3"
"45911","May","2"
"45912","May","2"
"45913","May","3"
"45914","May","0"
"45915","May","1"
"45916","May","1"
"45917","May","1"
"45918","May","0"
"45919","May","2"
"45920","May","0"
"45921","May","1"
"45922","May","1"
"45923","May","2"
"45924","May","3"
"45925","May","2"
"45926","Jun","2"
"45927","Jun","0"
"45928","Jun","0"
"45929","Jun","5"
"45930","Jun","1"
"45931","Jun","1"
"45932","Jun","0"
"45933","Jun","2"
"45934","Jun","0"
"45935","Jun","3"
"45936","Jun","2"
"45937","Jun","4"
"45938","Jun","4"
"45939","Jun","4"
"45940","Jun","0"
"45941","Jun","2"
"45942","Jun","2"
"45943","Jun","3"
"45944","Jun","3"
"45945","Jun","4"
"45946","Jun","7"
"45947","Jun","5"
"45948","Jun","9"
"45949","Jun","6"
"45950","Jun","6"
"45951","Jun","7"
"45952","Jun","7"
"45953","Jun","10"
"45954","Jun","9"
"45955","Jun","12"
"45956","Jul","10"
"45957","Jul","8"
"45958","Jul","9"
"45959","Jul","11"
"45960","Jul","8"
"45961","Jul","7"
"45962","Jul","6"
"45963","Jul","6"
"45964","Jul","6"
"45965","Jul","8"
"45966","Jul","6"
"45967","Jul","5"
"45968","Jul","6"
"45969","Jul","7"
"45970","Jul","11"
"45971","Jul","8"
"45972","Jul","12"
"45973","Jul","11"
"45974","Jul","15"
"45975","Jul","11"
"45976","Jul","9"
"45977","Jul","8"
"45978","Jul","11"
"45979","Jul","9"
"45980","Jul","7"
"45981","Jul","11"
"45982","Jul","10"
"45983","Jul","8"
"45984","Jul","9"
"45985","Jul","13"
"45986","Jul","9"
"45987","Aug","9"
"45988","Aug","11"
"45989","Aug","8"
"45990","Aug","10"
"45991","Aug","9"
"45992","Aug","12"
"45993","Aug","15"
"45994","Aug","7"
"45995","Aug","16"
"45996","Aug","13"
"45997","Aug","14"
"45998","Aug","7"
"45999","Aug","7"
"46000","Aug","7"
"46001","Aug","11"
"46002","Aug","8"
"46003","Aug","9"
"46004","Aug","6"
"46005","Aug","7"
"46006","Aug","8"
"46007","Aug","7"
"46008","Aug","6"
"46009","Aug","8"
"46010","Aug","7"
"46011","Aug","8"
"46012","Aug","9"
"46013","Aug","9"
"46014","Aug","7"
"46015","Aug","8"
"46016","Aug","6"
"46017","Aug","5"
"46018","Sep","4"
"46019","Sep","7"
"46020","Sep","7"
"46021","Sep","8"
"46022","Sep","5"
"46023","Sep","8"
"46024","Sep","7"
"46025","Sep","5"
"46026","Sep","1"
"46027","Sep","5"
"46028","Sep","4"
"46029","Sep","3"
"46030","Sep","5"
"46031","Sep","3"
"46032","Sep","3"
"46033","Sep","4"
"46034","Sep","4"
"46035","Sep","5"
"46036","Sep","3"
"46037","Sep","4"
"46038","Sep","3"
"46039","Sep","1"
"46040","Sep","5"
"46041","Sep","4"
"46042","Sep","0"
"46043","Sep","0"
"46044","Sep","5"
"46045","Sep","8"
"46046","Oct","4"
"46047","Oct","5"
"46048","Oct","4"
"46049","Oct","6"
"46050","Oct","2"
"46051","Oct","4"
"46052","Oct","4"
"46053","Oct","4"
"46054","Oct","4"
"46055","Oct","6"
"46056","Oct","3"
"46057","Oct","5"
"46058","Oct","5"
"46059","Oct","4"
"46060","Oct","4"
"46061","Oct","5"
"46062","Oct","5"
"46063","Oct","3"
"46064","Oct","4"
"46065","Oct","3"
"46066","Oct","4"
"46067","Oct","4"
"46068","Oct","4"
"46069","Oct","5"
"46070","Nov","4"
"46071","Nov","5"
"46072","Nov","5"
"46073","Nov","4"
"46074","Nov","4"
"46075","Nov","5"
"46076","Nov","6"
"46077","Nov","3"
"46078","Nov","4"
"46079","Nov","3"
"46080","Nov","5"
"46081","Nov","5"
"46082","Nov","4"
"46083","Dec","6"
"46084","Dec","8"
"46085","Dec","6"
"46086","Dec","5"
"46087","Dec","6"
"46088","Dec","7"
"46089","Dec","5"
"46090","Dec","7"
"46091","Dec","7"
"46092","Dec","8"
"46093","Dec","8"
"46094","Dec","7"
"46095","Dec","9"
"46096","Dec","8"
"46097","Dec","14"
"46098","Jan","8"
"46099","Jan","7"
"46100","Jan","6"
"46101","Jan","9"
"46102","Jan","17"
"46103","Jan","8"
"46104","Jan","10"
"46105","Jan","11"
"46106","Jan","10"
"46107","Jan","12"
"46108","Jan","8"
"46109","Jan","11"
"46110","Jan","9"
"46111","Jan","10"
"46112","Jan","10"
"46113","Jan","11"
"46114","Jan","6"
"46115","Feb","9"
"46116","Feb","9"
"46117","Feb","8"
"46118","Feb","7"
"46119","Feb","9"
"46120","Feb","11"
"46121","Feb","11"
"46122","Feb","7"
"46123","Feb","8"
"46124","Feb","9"
"46125","Feb","8"
"46126","Feb","9"
"46127","Mar","9"
"46128","Mar","7"
"46129","Mar","8"
"46130","Mar","6"
"46131","Mar","6"
"46132","Mar","5"
"46133","Mar","5"
"46134","Mar","4"
"46135","Mar","4"
"46136","Mar","4"
"46137","Mar","4"
"46138","Mar","5"
"46139","Apr","5"
"46140","Apr","3"
"46141","Apr","3"
"46142","Apr","4"
"46143","Apr","4"
"46144","Apr","4"
"46145","Apr","3"
"46146","Apr","4"
"46147","Apr","4"
"46148","Apr","5"
"46149","Apr","5"
"46150","Apr","3"
"46151","May","2"
"46152","May","3"
"46153","May","4"
"46154","May","3"
"46155","May","4"
"46156","May","5"
"46157","May","5"
"46158","May","4"
"46159","May","4"
"46160","May","4"
"46161","Jun","3"
"46162","Jun","0"
"46163","Jun","0"
"46164","Jun","4"
"46165","Jun","5"
"46166","Jun","5"
"46167","Jun","6"
"46168","Jun","4"
"46169","Jun","4"
"46170","Jul","4"
"46171","Jul","5"
"46172","Jul","8"
"46173","Jul","8"
"46174","Jul","7"
"46175","Jul","7"
"46176","Jul","7"
"46177","Jul","10"
"46178","Jul","9"
"46179","Jul","10"
"46180","Jul","10"
"46181","Jul","14"
"46182","Aug","12"
"46183","Aug","10"
"46184","Aug","7"
"46185","Aug","10"
"46186","Aug","8"
"46187","Aug","5"
"46188","Aug","7"
"46189","Aug","8"
"46190","Sep","8"
"46191","Sep","9"
"46192","Sep","8"
"46193","Sep","9"
"46194","Sep","10"
"46195","Sep","12"
"46196","Sep","10"
"46197","Sep","11"
"46198","Sep","12"
"46199","Oct","15"
"46200","Oct","18"
"46201","Oct","12"
"46202","Oct","13"
"46203","Oct","12"
"46204","Oct","11"
"46205","Nov","5"
"46206","Nov","5"
"46207","Nov","6"
"46208","Nov","6"
"46209","Nov","7"
"46210","Nov","3"
"46211","Nov","2"
"46212","Dec","2"
"46213","Dec","0"
"46214","Dec","1"
"46215","Dec","2"
"46216","Dec","2"
"46217","Dec","2"
"46218","Dec","3"
"46219","Dec","2"
"46220","Jan","1"
"46221","Jan","1"
"46222","Jan","0"
"46223","Jan","0"
"46224","Jan","0"
"46225","Jan","0"
"46226","Jan","1"
"46227","Jan","0"
"46228","Jan","4"
"46229","Jan","7"
"46230","Jan","7"
"46231","Feb","9"
"46232","Feb","8"
"46233","Mar","3"
"46234","Mar","3"
"46235","Mar","2"
"46236","Apr","1"
"46237","Apr","1"
"46238","May","0"
"46239","Jun","0"
"46240","Jun","0"
"46241","Jun","1"
"46242","Jul","1"
"46243","Jul","2"
"46244","Aug","2"
"46245","Aug","0"
"46246","Aug","0"
"46247","Aug","0"
"46248","Aug","0"
"46249","Sep","0"
"46250","Sep","0"
"46251","Mar","0"
"46252","Mar","0"
"46253","Mar","0"
"46254","Mar","0"
"46255","Mar","0"
"46256","Mar","0"
"46257","Mar","0"
"46258","Mar","0"
"46259","Mar","0"
"46260","Apr","0"
"46261","Apr","0"
"46262","Apr","0"
"46263","Apr","0"
"46264","Apr","0"
"46265","Apr","0"
"46266","Apr","0"
"46267","Apr","1"
"46268","Apr","0"
"46269","Apr","0"
"46270","Apr","0"
"46271","Apr","0"
"46272","Apr","0"
"46273","Apr","0"
"46274","Apr","0"
"46275","May","1"
"46276","May","2"
"46277","May","0"
"46278","May","0"
"46279","May","0"
"46280","May","1"
"46281","May","0"
"46282","May","0"
"46283","May","1"
"46284","May","1"
"46285","May","0"
"46286","May","0"
"46287","May","0"
"46288","May","0"
"46289","May","0"
"46290","May","0"
"46291","May","0"
"46292","May","0"
"46293","May","0"
"46294","May","3"
"46295","May","1"
"46296","May","0"
"46297","May","0"
"46298","May","1"
"46299","May","0"
"46300","May","0"
"46301","May","0"
"46302","May","0"
"46303","May","0"
"46304","May","0"
"46305","May","0"
"46306","Jun","0"
"46307","Jun","0"
"46308","Jun","0"
"46309","Jun","0"
"46310","Jun","0"
"46311","Jun","0"
"46312","Jun","0"
"46313","Jun","0"
"46314","Jun","0"
"46315","Jun","0"
"46316","Jun","0"
"46317","Jun","0"
"46318","Jun","0"
"46319","Jun","0"
"46320","Jun","0"
"46321","Jun","29"
"46322","Jun","0"
"46323","Jun","0"
"46324","Jun","0"
"46325","Jun","0"
"46326","Jun","0"
"46327","Jun","0"
"46328","Jun","0"
"46329","Jun","0"
"46330","Jun","0"
"46331","Jun","0"
"46332","Jun","0"
"46333","Jun","0"
"46334","Jun","0"
"46335","Jun","0"
"46336","Jul","0"
"46337","Jul","0"
"46338","Jul","0"
"46339","Jul","0"
"46340","Jul","0"
"46341","Jul","0"
"46342","Jul","0"
"46343","Jul","0"
"46344","Jul","0"
"46345","Jul","0"
"46346","Jul","0"
"46347","Jul","0"
"46348","Jul","0"
"46349","Jul","0"
"46350","Jul","0"
"46351","Jul","0"
"46352","Jul","0"
"46353","Jul","0"
"46354","Jul","0"
"46355","Jul","0"
"46356","Jul","0"
"46357","Jul","0"
"46358","Jul","0"
"46359","Jul","0"
"46360","Jul","0"
"46361","Jul","0"
"46362","Jul","0"
"46363","Jul","0"
"46364","Jul","42"
"46365","Aug","0"
"46366","Aug","0"
"46367","Aug","0"
"46368","Sep","0"
"46369","Sep","0"
"46370","Sep","0"
"46371","Sep","0"
"46372","Sep","0"
"46373","Sep","0"
"46374","Sep","0"
"46375","Sep","0"
"46376","Sep","0"
"46377","Oct","0"
"46378","Oct","0"
"46379","Oct","0"
"46380","Oct","0"
"46381","Oct","0"
"46382","Oct","0"
"46383","Oct","0"
"46384","Oct","0"
"46385","Oct","0"
"46386","Oct","0"
"46387","Oct","0"
"46388","Oct","0"
"46389","Nov","0"
"46390","Nov","2"
"46391","Nov","0"
"46392","Nov","0"
"46393","Nov","0"
"46394","Nov","0"
"46395","Nov","0"
"46396","Nov","0"
"46397","Nov","0"
"46398","Nov","0"
"46399","Dec","0"
"46400","Dec","0"
"46401","Dec","0"
"46402","Dec","0"
"46403","Dec","0"
"46404","Dec","0"
"46405","Dec","0"
"46406","Dec","0"
"46407","Dec","0"
"46408","Dec","0"
"46409","Dec","0"
"46410","Jan","0"
"46411","Jan","0"
"46412","Jan","0"
"46413","Jan","0"
"46414","Jan","0"
"46415","Jan","0"
"46416","Jan","0"
"46417","Jan","0"
"46418","Jan","0"
"46419","Jan","0"
"46420","Jan","0"
"46421","Jan","0"
"46422","Feb","0"
"46423","Feb","1"
"46424","Feb","0"
"46425","Feb","0"
"46426","Feb","1"
"46427","Feb","0"
"46428","Feb","1"
"46429","Feb","2"
"46430","Feb","0"
"46431","Feb","0"
"46432","Feb","1"
"46433","Mar","1"
"46434","Mar","3"
"46435","Mar","0"
"46436","Mar","2"
"46437","Mar","0"
"46438","Mar","2"
"46439","Mar","0"
"46440","Mar","0"
"46441","Mar","0"
"46442","Mar","1"
"46443","Mar","0"
"46444","Mar","0"
"46445","Apr","1"
"46446","Apr","1"
"46447","Apr","2"
"46448","Apr","0"
"46449","Apr","0"
"46450","Apr","1"
"46451","Apr","5"
"46452","May","1"
"46453","May","0"
"46454","May","5"
"46455","Jun","0"
"46456","Jun","0"
"46457","Jun","0"
"46458","Jun","2"
"46459","Jun","0"
"46460","Jun","0"
"46461","Jun","0"
"46462","Jun","0"
"46463","Jun","0"
"46464","Jun","1"
"46465","Jun","0"
"46466","Jul","1"
"46467","Jul","0"
"46468","Jul","0"
"46469","Jul","0"
"46470","Jul","0"
"46471","Jul","1"
"46472","Jul","0"
"46473","Jul","0"
"46474","Jul","0"
"46475","Jul","0"
"46476","Aug","0"
"46477","Aug","0"
"46478","Aug","0"
"46479","Aug","0"
"46480","Aug","0"
"46481","Aug","0"
"46482","Aug","0"
"46483","Aug","1"
"46484","Aug","2"
"46485","Sep","2"
"46486","Sep","1"
"46487","Sep","0"
"46488","Sep","2"
"46489","Sep","5"
"46490","Sep","1"
"46491","Sep","3"
"46492","Sep","2"
"46493","Sep","4"
"46494","Sep","1"
"46495","Oct","3"
"46496","Oct","4"
"46497","Oct","1"
"46498","Oct","1"
"46499","Oct","5"
"46500","Oct","2"
"46501","Oct","0"
"46502","Oct","0"
"46503","Oct","3"
"46504","Oct","1"
"46505","Oct","0"
"46506","Nov","1"
"46507","Nov","0"
"46508","Nov","1"
"46509","Nov","1"
"46510","Nov","0"
"46511","Nov","0"
"46512","Nov","3"
"46513","Nov","2"
"46514","Dec","0"
"46515","Dec","0"
"46516","Dec","0"
"46517","Dec","0"
"46518","Dec","0"
"46519","Dec","0"
"46520","Dec","0"
"46521","Dec","0"
"46522","Jan","0"
"46523","Jan","2"
"46524","Jan","0"
"46525","Jan","1"
"46526","Jan","0"
"46527","Jan","0"
"46528","Jan","1"
"46529","Jan","2"
"46530","Jan","1"
"46531","Jan","0"
"46532","Feb","0"
"46533","Feb","0"
"46534","Feb","0"
"46535","Feb","0"
"46536","Feb","0"
"46537","Feb","0"
"46538","Feb","0"
"46539","Feb","0"
"46540","Mar","1"
"46541","Mar","0"
"46542","Mar","0"
"46543","Mar","0"
"46544","Mar","0"
"46545","Mar","0"
"46546","Mar","0"
"46547","Mar","0"
"46548","Mar","0"
"46549","Apr","0"
"46550","Apr","0"
"46551","Apr","0"
"46552","May","0"
"46553","May","0"
"46554","May","0"
"46555","Jun","0"
"46556","Jun","0"
"46557","Jun","0"
"46558","Jun","0"
"46559","Jun","0"
"46560","Jun","0"
"46561","Jun","0"
"46562","Jun","0"
"46563","Jun","0"
"46564","Jun","0"
"46565","Jul","0"
"46566","Jul","0"
"46567","Jul","0"
"46568","Jul","0"
"46569","Jul","0"
"46570","Jul","0"
"46571","Jul","0"
"46572","Jul","0"
"46573","Jul","0"
"46574","Jul","0"
"46575","Jul","0"
"46576","Jul","0"
"46577","Jul","0"
"46578","Aug","0"
"46579","Aug","0"
"46580","Aug","0"
"46581","Aug","0"
"46582","Aug","0"
"46583","Aug","0"
"46584","Aug","0"
"46585","Aug","0"
"46586","Aug","0"
"46587","Aug","0"
"46588","Aug","0"
"46589","Aug","0"
"46590","Aug","0"
"46591","Aug","0"
"46592","Aug","0"
"46593","Aug","0"
"46594","Sep","0"
"46595","Sep","0"
"46596","Sep","0"
"46597","Sep","0"
"46598","Sep","0"
"46599","Sep","0"
"46600","Sep","0"
"46601","Sep","0"
"46602","Sep","0"
